"Path Profile X=[1068,1523] Y=565 W=48   - Red","AD\jneylon 12/6/2023 3:32:57 PM"
x / mm,y / cGy
x1,y1
0.0,14.3
0.2,12.7
0.3,16.3
0.5,14.1
0.7,15.3
0.8,13.5
1.0,16.0
1.2,15.7
1.4,18.4
1.5,17.6
1.7,16.7
1.9,10.2
2.0,15.8
2.2,19.4
2.4,13.9
2.5,15.6
2.7,16.0
2.9,17.1
3.0,19.4
3.2,13.9
3.4,17.4
3.6,13.8
3.7,20.2
3.9,14.1
4.1,16.4
4.2,15.5
4.4,10.1
4.6,19.8
4.7,12.3
4.9,18.3
5.1,14.9
5.2,18.6
5.4,15.4
5.6,17.8
5.8,16.6
5.9,13.1
6.1,12.9
6.3,15.7
6.4,18.2
6.6,20.9
6.8,16.1
6.9,14.1
7.1,16.3
7.3,17.6
7.5,15.9
7.6,17.1
7.8,18.7
8.0,16.5
8.1,13.0
8.3,16.4
8.5,17.2
8.6,15.9
8.8,15.9
9.0,23.6
9.1,22.2
9.3,19.2
9.5,20.0
9.7,21.3
9.8,23.2
10.0,22.3
10.2,29.0
10.3,26.7
10.5,28.1
10.7,31.3
10.8,31.5
11.0,33.6
11.2,31.6
11.3,37.0
11.5,37.6
11.7,36.6
11.9,39.3
12.0,39.4
12.2,41.8
12.4,41.2
12.5,44.0
12.7,47.8
12.9,48.2
13.0,53.9
13.2,54.1
13.4,58.2
13.5,61.9
13.7,64.5
13.9,71.4
14.1,74.8
14.2,80.6
14.4,81.8
14.6,85.2
14.7,93.6
14.9,98.2
15.1,100.6
15.2,110.1
15.4,116.4
15.6,126.7
15.7,132.9
15.9,149.1
16.1,163.3
16.3,174.9
16.4,190.3
16.6,202.2
16.8,219.3
16.9,228.8
17.1,241.2
17.3,246.4
17.4,248.8
17.6,257.1
17.8,263.2
17.9,262.3
18.1,268.1
18.3,266.9
18.5,271.3
18.6,267.5
18.8,272.5
19.0,269.5
19.1,274.3
19.3,276.2
19.5,275.2
19.6,281.5
19.8,278.6
20.0,281.0
20.2,288.2
20.3,291.5
20.5,293.1
20.7,291.1
20.8,295.2
21.0,297.8
21.2,299.3
21.3,297.5
21.5,294.8
21.7,306.4
21.8,310.4
22.0,307.4
22.2,299.5
22.4,309.6
22.5,311.9
22.7,304.2
22.9,317.8
23.0,311.1
23.2,322.1
23.4,326.8
23.5,320.2
23.7,324.2
23.9,322.2
24.0,326.1
24.2,331.9
24.4,332.1
24.6,328.6
24.7,331.2
24.9,343.0
25.1,333.0
25.2,352.1
25.4,339.8
25.6,344.0
25.7,340.7
25.9,352.2
26.1,348.1
26.2,352.9
26.4,348.1
26.6,355.7
26.8,358.2
26.9,357.7
27.1,362.6
27.3,358.9
27.4,370.4
27.6,356.0
27.8,362.1
27.9,364.7
28.1,371.4
28.3,370.2
28.4,370.6
28.6,371.7
28.8,368.4
29.0,367.6
29.1,367.3
29.3,365.7
29.5,370.3
29.6,365.4
29.8,372.2
30.0,369.6
30.1,367.0
30.3,366.4
30.5,363.1
30.6,376.2
30.8,371.9
31.0,364.9
31.2,375.1
31.3,370.2
31.5,358.3
31.7,362.6
31.8,359.0
32.0,367.0
32.2,354.2
32.3,365.1
32.5,349.7
32.7,349.3
32.9,357.1
33.0,351.2
33.2,343.7
33.4,345.0
33.5,338.5
33.7,347.0
33.9,346.5
34.0,338.2
34.2,345.1
34.4,338.7
34.5,334.0
34.7,332.6
34.9,331.8
35.1,325.7
35.2,330.0
35.4,321.9
35.6,323.3
35.7,317.6
35.9,320.7
36.1,314.0
36.2,308.8
36.4,305.8
36.6,307.3
36.7,298.9
36.9,294.8
37.1,292.6
37.3,297.6
37.4,292.6
37.6,305.3
37.8,305.7
37.9,309.5
38.1,310.2
38.3,319.6
38.4,318.1
38.6,324.2
38.8,328.7
38.9,329.7
39.1,329.7
39.3,331.8
39.5,330.5
39.6,333.8
39.8,336.7
40.0,341.7
40.1,340.5
40.3,350.1
40.5,347.2
40.6,353.8
40.8,347.7
41.0,352.8
41.1,355.4
41.3,356.0
41.5,358.1
41.7,355.6
41.8,362.6
42.0,359.9
42.2,367.4
42.3,361.8
42.5,363.4
42.7,365.9
42.8,358.6
43.0,354.0
43.2,357.1
43.3,355.5
43.5,360.7
43.7,359.1
43.9,350.7
44.0,354.4
44.2,358.2
44.4,352.5
44.5,357.0
44.7,346.9
44.9,347.0
45.0,344.1
45.2,341.7
45.4,345.1
45.6,344.5
45.7,347.0
45.9,341.7
46.1,334.8
46.2,343.6
46.4,339.1
46.6,327.7
46.7,327.4
46.9,332.5
47.1,329.2
47.2,329.0
47.4,315.9
47.6,321.2
47.8,319.3
47.9,322.0
48.1,321.4
48.3,316.6
48.4,308.7
48.6,314.8
48.8,310.1
48.9,309.3
49.1,308.6
49.3,304.4
49.4,301.5
49.6,296.4
49.8,296.8
50.0,295.7
50.1,297.5
50.3,291.6
50.5,289.0
50.6,282.1
50.8,280.8
51.0,275.3
51.1,280.2
51.3,281.2
51.5,273.1
51.6,279.6
51.8,276.9
52.0,264.4
52.2,265.3
52.3,267.3
52.5,266.5
52.7,258.3
52.8,253.8
53.0,255.2
53.2,243.4
53.3,249.0
53.5,234.0
53.7,231.2
53.8,215.2
54.0,205.5
54.2,185.4
54.4,167.0
54.5,154.8
54.7,138.8
54.9,132.2
55.0,118.6
55.2,106.9
55.4,100.5
55.5,92.1
55.7,89.7
55.9,78.8
56.0,74.9
56.2,68.7
56.4,64.1
56.6,59.2
56.7,56.6
56.9,50.9
57.1,50.9
57.2,50.4
57.4,45.4
57.6,40.7
57.7,36.0
57.9,34.3
58.1,32.9
58.3,32.2
58.4,28.5
58.6,28.7
58.8,26.0
58.9,25.0
59.1,27.0
59.3,26.1
59.4,20.7
59.6,20.1
59.8,22.4
59.9,20.0
60.1,16.9
60.3,18.0
60.5,15.4
60.6,15.5
60.8,7.4
61.0,12.8
61.1,12.1
61.3,14.8
61.5,8.5
61.6,8.8
61.8,11.9
62.0,10.7
62.1,7.9
62.3,9.3
62.5,10.1
62.7,6.4
62.8,7.1
63.0,8.7
63.2,1.6
63.3,4.8
63.5,3.8
63.7,9.0
63.8,4.7
64.0,7.4
64.2,4.4
64.3,4.0
64.5,3.8
64.7,5.7
64.9,7.3
65.0,2.7
65.2,3.7
65.4,3.3
65.5,7.0
65.7,2.0
65.9,5.0
66.0,1.4
66.2,6.7
66.4,3.8
66.5,4.4
66.7,2.5
66.9,2.7
67.1,2.0
67.2,2.1
67.4,5.1
67.6,2.0
67.7,3.7
67.9,5.4
68.1,6.2
68.2,4.8
68.4,3.7
68.6,5.0
68.7,1.2
68.9,4.9
69.1,2.5
69.3,4.3
69.4,2.1
69.6,2.5
69.8,4.7
69.9,2.3
70.1,3.3
70.3,3.5
70.4,1.7
70.6,3.6
70.8,3.4
71.0,5.1
71.1,2.0
71.3,5.3
71.5,3.3
71.6,4.7
71.8,4.4
72.0,5.5
72.1,7.2
72.3,7.4
72.5,5.3
72.6,5.1
72.8,3.1
73.0,2.5
73.2,4.4
73.3,1.4
73.5,3.5
73.7,3.9
73.8,4.2
74.0,3.2
74.2,158.7
74.3,0.0
74.5,0.0
74.7,0.0
74.8,0.0
75.0,0.0
75.2,0.0
75.4,0.0
75.5,0.0
75.7,0.0
75.9,0.0
76.0,0.0
76.2,0.0
76.4,0.0
76.5,0.0
76.7,0.0
76.9,0.0

