"Path Profile 1553X= Y=[242,393] W=35   - Red","AD\jneylon 12/7/2023 1:57:09 PM"
x / mm,y / cGy
x1,y1
0.0,0.0
0.2,0.0
0.3,0.0
0.5,0.0
0.7,0.0
0.8,0.0
1.0,0.0
1.2,0.0
1.4,0.0
1.5,0.0
1.7,222.9
1.9,321.2
2.0,310.9
2.2,290.2
2.4,291.3
2.5,276.9
2.7,268.4
2.9,262.6
3.0,256.7
3.2,245.7
3.4,246.1
3.6,240.8
3.7,233.0
3.9,233.3
4.1,224.4
4.2,222.9
4.4,221.1
4.6,207.9
4.7,211.8
4.9,207.8
5.1,209.5
5.2,201.2
5.4,194.0
5.6,194.3
5.8,196.0
5.9,186.4
6.1,182.4
6.3,184.2
6.4,178.2
6.6,173.9
6.8,170.8
6.9,174.5
7.1,166.0
7.3,166.3
7.5,161.5
7.6,158.6
7.8,158.8
8.0,156.7
8.1,152.5
8.3,151.4
8.5,147.7
8.6,145.5
8.8,143.9
9.0,142.6
9.1,141.4
9.3,136.4
9.5,135.8
9.7,134.5
9.8,133.2
10.0,133.0
10.2,128.9
10.3,123.0
10.5,120.1
10.7,126.8
10.8,126.7
11.0,124.3
11.2,119.6
11.3,119.8
11.5,119.1
11.7,118.7
11.9,116.3
12.0,115.4
12.2,114.1
12.4,112.5
12.5,112.2
12.7,108.9
12.9,110.8
13.0,106.8
13.2,107.4
13.4,103.9
13.5,102.8
13.7,103.6
13.9,101.8
14.1,101.0
14.2,101.0
14.4,98.5
14.6,99.3
14.7,99.4
14.9,94.6
15.1,95.9
15.2,95.1
15.4,92.6
15.6,95.1
15.7,93.0
15.9,91.6
16.1,90.5
16.3,89.3
16.4,88.6
16.6,87.6
16.8,88.7
16.9,84.6
17.1,85.4
17.3,85.4
17.4,86.8
17.6,76.9
17.8,76.0
17.9,74.3
18.1,76.0
18.3,70.3
18.5,72.1
18.6,69.5
18.8,73.2
19.0,73.9
19.1,71.7
19.3,69.9
19.5,69.9
19.6,66.4
19.8,66.6
20.0,67.7
20.2,62.4
20.3,67.2
20.5,65.4
20.7,61.2
20.8,66.7
21.0,62.7
21.2,62.8
21.3,63.4
21.5,62.1
21.7,63.2
21.8,59.3
22.0,60.7
22.2,58.1
22.4,58.6
22.5,57.8
22.7,57.2
22.9,56.1
23.0,57.8
23.2,56.8
23.4,55.5
23.5,60.2
23.7,56.0
23.9,53.5
24.0,54.1
24.2,55.2
24.4,53.6
24.6,52.3
24.7,51.9
24.9,53.3
25.1,53.8
25.2,51.4
25.4,51.8
25.6,53.9

