"Path Profile 279X= Y=[11,162] W=35   - Red","AD\jneylon 12/7/2023 1:51:42 PM"
x / mm,y / cGy
x1,y1
0.0,0.0
0.2,0.0
0.3,0.0
0.5,0.0
0.7,0.0
0.8,0.0
1.0,0.0
1.2,395.2
1.4,400.5
1.5,378.3
1.7,361.7
1.9,351.1
2.0,343.7
2.2,333.7
2.4,329.5
2.5,325.7
2.7,317.7
2.9,312.3
3.0,307.7
3.2,297.2
3.4,290.8
3.6,289.5
3.7,281.8
3.9,286.8
4.1,273.9
4.2,272.1
4.4,269.2
4.6,265.1
4.7,256.1
4.9,257.7
5.1,246.0
5.2,241.7
5.4,249.6
5.6,241.2
5.8,236.7
5.9,234.4
6.1,229.1
6.3,221.6
6.4,226.7
6.6,213.2
6.8,216.2
6.9,213.6
7.1,204.7
7.3,209.0
7.5,202.3
7.6,200.6
7.8,197.6
8.0,195.8
8.1,192.3
8.3,194.6
8.5,183.8
8.6,188.1
8.8,180.0
9.0,175.3
9.1,175.7
9.3,173.5
9.5,174.0
9.7,168.9
9.8,166.2
10.0,165.2
10.2,162.8
10.3,159.5
10.5,163.1
10.7,156.4
10.8,154.1
11.0,153.1
11.2,148.8
11.3,149.7
11.5,150.1
11.7,147.0
11.9,141.7
12.0,142.2
12.2,140.4
12.4,142.7
12.5,133.8
12.7,134.6
12.9,134.6
13.0,133.5
13.2,133.2
13.4,127.5
13.5,123.9
13.7,127.7
13.9,123.4
14.1,122.9
14.2,126.7
14.4,120.9
14.6,118.4
14.7,120.6
14.9,119.7
15.1,115.3
15.2,113.9
15.4,111.4
15.6,113.2
15.7,111.4
15.9,112.8
16.1,111.8
16.3,108.9
16.4,105.1
16.6,104.9
16.8,104.1
16.9,104.2
17.1,106.6
17.3,101.1
17.4,101.5
17.6,99.9
17.8,97.9
17.9,101.3
18.1,96.1
18.3,97.6
18.5,98.1
18.6,95.5
18.8,91.3
19.0,95.9
19.1,92.4
19.3,91.6
19.5,92.8
19.6,93.3
19.8,89.5
20.0,92.1
20.2,87.2
20.3,85.8
20.5,84.6
20.7,85.7
20.8,84.7
21.0,83.2
21.2,84.8
21.3,83.3
21.5,84.0
21.7,80.3
21.8,78.6
22.0,77.9
22.2,76.0
22.4,76.9
22.5,76.8
22.7,76.6
22.9,71.6
23.0,77.6
23.2,74.9
23.4,73.1
23.5,73.1
23.7,73.2
23.9,71.8
24.0,74.4
24.2,71.9
24.4,69.2
24.6,72.3
24.7,69.0
24.9,74.2
25.1,69.7
25.2,69.9
25.4,67.9
25.6,64.7

